"","latitude","longitude"
"1",51.53276,-0.1231153
"2",51.53297,-0.1231652
"3",51.533237,-0.123131
"4",51.53334,-0.1231752
"5",51.53333,-0.1230058
"6",51.533417,-0.1229948
"7",51.53349,-0.1230407
"8",51.5335,-0.1231215
"9",51.53361,-0.123145
"10",51.53372,-0.1232105
"11",51.533794,-0.1231915
"12",51.533943,-0.1231996
"13",51.53404,-0.1232241
"14",51.534122,-0.1232376
"15",51.534218,-0.1232657
"16",51.53428,-0.1232536
"17",51.534336,-0.1232521
"18",51.53441,-0.1232382
"19",51.53446,-0.1232133
"20",51.534534,-0.1232157
"21",51.53459,-0.1231951
"22",51.53466,-0.1231825
"23",51.53474,-0.1231658
"24",51.534805,-0.1231581
"25",51.53493,-0.1231567
"26",51.539726,-0.1227394
"27",51.539913,-0.1228077
