"","latitude","longitude"
"1",51.539403,-0.13899
"2",51.538685,-0.138405
"3",51.538589,-0.138305
"4",51.538526,-0.138237
"5",51.538016,-0.137776
"6",51.537279,-0.137153
"7",51.53702,-0.136964
"8",51.536165,-0.136264
"9",51.53591,-0.136041
"10",51.535686,-0.135856
"11",51.535489,-0.135641
"12",51.535467,-0.135622
"13",51.535466,-0.135623
"14",51.535366,-0.13553
"15",51.534957,-0.135495
"16",51.534507,-0.135481
"17",51.534166,-0.13569
"18",51.533658,-0.13612
"19",51.533272,-0.136766
"20",51.533228,-0.136838
"21",51.533165,-0.136952
"22",51.532977,-0.136931
"23",51.532562,-0.136505
"24",51.531868,-0.135761
"25",51.531489,-0.13537
"26",51.530984,-0.134825
"27",51.530863,-0.134736
"28",51.530213,-0.134861
"29",51.529737,-0.13429
"30",51.529623,-0.134153
"31",51.529515,-0.134023
"32",51.529405,-0.133891
"33",51.529033,-0.133445
"34",51.528821,-0.132588
"35",51.528228,-0.131903
"36",51.528137,-0.131804
"37",51.527985,-0.13161
"38",51.52791,-0.131526
"39",51.527748,-0.13136
"40",51.52762,-0.131204
"41",51.527501,-0.131081
"42",51.52746,-0.131053
"43",51.527354,-0.13094
"44",51.527069,-0.130598
"45",51.526871,-0.130326
"46",51.526664,-0.130048
