"","latitude","longitude"
"1",51.5320265,-0.1249265
"2",51.5320265,-0.1249265
"3",51.5320372,-0.1249158
"4",51.5320318,-0.1249104
"5",51.5320318,-0.1249212
"6",51.5320265,-0.1249051
"7",51.5320211,-0.1249051
"8",51.532005,-0.1248997
"9",51.532005,-0.1249158
"10",51.532005,-0.1249319
"11",51.5319943,-0.1249587
"12",51.5319889,-0.1249855
"13",51.5319889,-0.125007
"14",51.5319889,-0.1250177
"15",51.5319889,-0.1250392
"16",51.5319943,-0.125066
"17",51.5319943,-0.1250821
"18",51.5319997,-0.1250928
"19",51.532005,-0.1251143
"20",51.5319997,-0.1251304
"21",51.532005,-0.1251357
"22",51.532005,-0.1251465
"23",51.5320104,-0.1251465
"24",51.5320104,-0.1251626
"25",51.532005,-0.1251947
"26",51.532005,-0.1252216
"27",51.5320104,-0.1252591
"28",51.5319997,-0.1252269
"29",51.5319997,-0.1251894
"30",51.5319997,-0.1251679
"31",51.532005,-0.1251465
"32",51.532005,-0.1251357
"33",51.5319889,-0.1251196
"34",51.5319836,-0.1251089
"35",51.5319728,-0.1250928
"36",51.5319728,-0.1250767
"37",51.5319836,-0.1250499
"38",51.5319889,-0.1250284
"39",51.5319889,-0.125007
"40",51.5319889,-0.1249909
"41",51.5319943,-0.1249748
"42",51.5319943,-0.1249641
"43",51.5319997,-0.124948
"44",51.5320104,-0.1249265
"45",51.5320158,-0.1249051
"46",51.5320158,-0.124889
"47",51.5320211,-0.1248782
"48",51.5320318,-0.1248514
"49",51.5320372,-0.1248407
"50",51.5320372,-0.1248246
"51",51.5320479,-0.1248085
"52",51.5320587,-0.1247978
"53",51.5320694,-0.124787
"54",51.5320801,-0.1247549
"55",51.5320855,-0.1247441
"56",51.5320909,-0.124728
"57",51.5320909,-0.1246744
"58",51.5320962,-0.1246315
"59",51.5321016,-0.12461
"60",51.5321016,-0.1245993
"61",51.5321016,-0.1245993
"62",51.5321016,-0.1245939
"63",51.5320962,-0.1245778
"64",51.5320909,-0.1245617
"65",51.5320909,-0.124551
"66",51.5320801,-0.1245349
"67",51.5320962,-0.1245349
"68",51.5321069,-0.1245403
"69",51.5321284,-0.1245296
"70",51.5321391,-0.1245403
"71",51.5321445,-0.1245725
"72",51.5321606,-0.1245832
"73",51.532182,-0.1245886
"74",51.5321767,-0.1245939
