"","latitude","longitude"
"1",51.5279585,-0.1214943
"2",51.5279436,-0.1215282
"3",51.5278784,-0.1216451
"4",51.527821,-0.1221042
"5",51.5277874,-0.1222059
"6",51.5277445,-0.1224609
"7",51.527707,-0.122497
"8",51.5276642,-0.1226452
"9",51.5276606,-0.1228655
"10",51.5278698,-0.1229983
"11",51.5281602,-0.1232123
"12",51.528185,-0.1232357
"13",51.5282662,-0.1233357
"14",51.5283366,-0.1233946
"15",51.5283775,-0.1234055
"16",51.528593,-0.1232063
"17",51.5286178,-0.1231866
"18",51.5288246,-0.1234064
"19",51.5290353,-0.1235504
"20",51.5291682,-0.1236627
"21",51.5291934,-0.123754
"22",51.5295492,-0.1240912
"23",51.5296969,-0.124268
"24",51.5297388,-0.1243039
"25",51.5298252,-0.1242918
"26",51.529994,-0.1242243
"27",51.5300371,-0.1242675
"28",51.5300741,-0.1244698
"29",51.530067,-0.1244927
"30",51.5300626,-0.1246563
