"","latitude","longitude"
"1",51.5388311,-0.1430325
"2",51.5388364,-0.1430051
"3",51.5388389,-0.1429783
"4",51.5388378,-0.1429564
"5",51.5388395,-0.1429465
"6",51.5388416,-0.1429428
"7",51.5388426,-0.1429391
"8",51.5388456,-0.1429355
"9",51.5388456,-0.1429355
"10",51.5388456,-0.1429355
"11",51.5388456,-0.1429355
"12",51.5388456,-0.1429355
"13",51.5388456,-0.1429355
"14",51.5388679,-0.1429165
"15",51.5388711,-0.1429205
"16",51.5388799,-0.1429179
"17",51.5388867,-0.1429114
"18",51.5388944,-0.1429178
"19",51.5388864,-0.1428935
"20",51.5388839,-0.1428915
"21",51.5388883,-0.1428949
"22",51.5388883,-0.1428949
"23",51.5388975,-0.1429062
"24",51.538908,-0.1428932
"25",51.5389167,-0.1428763
"26",51.538924,-0.1428578
"27",51.5389214,-0.1428424
"28",51.5389203,-0.1428236
"29",51.5389211,-0.1428024
"30",51.5389245,-0.1427908
"31",51.5389238,-0.1427882
"32",51.5389237,-0.1427918
"33",51.5389237,-0.1427918
"34",51.5389237,-0.1427918
"35",51.5389237,-0.1427918
"36",51.5389237,-0.1427918
"37",51.5389237,-0.1427918
"38",51.5389135,-0.1427661
"39",51.5389166,-0.1427571
"40",51.5389261,-0.1427506
"41",51.5389341,-0.1427383
"42",51.5389385,-0.1427247
"43",51.5389415,-0.1427151
"44",51.5389435,-0.1426992
"45",51.5389441,-0.1426822
"46",51.5389537,-0.142666
"47",51.5389601,-0.1426441
"48",51.5389651,-0.1426244
"49",51.5389643,-0.1425986
"50",51.5389682,-0.1425853
"51",51.5389778,-0.1425869
"52",51.5389798,-0.1425863
"53",51.5389795,-0.1425848
"54",51.5389777,-0.1425787
"55",51.5389763,-0.1425707
"56",51.5389772,-0.142563
"57",51.538976,-0.1425564
"58",51.538977,-0.1425597
"59",51.5389773,-0.1425522
"60",51.5389794,-0.1425493
"61",51.5389794,-0.1425493
"62",51.5389794,-0.1425493
"63",51.5389794,-0.1425493
"64",51.5389872,-0.1425444
"65",51.5389942,-0.1425413
"66",51.5390012,-0.1425395
"67",51.5390044,-0.1425497
"68",51.539008,-0.1425665
"69",51.5390119,-0.1425844
"70",51.5390167,-0.1425879
"71",51.5390288,-0.1425892
"72",51.5390452,-0.1425949
"73",51.5390596,-0.1425968
"74",51.539071,-0.1426024
"75",51.539076,-0.142606
"76",51.5390751,-0.1426045
"77",51.5390751,-0.1426045
"78",51.5390751,-0.1426045
"79",51.5390751,-0.1426045
"80",51.5390751,-0.1426045
"81",51.5390751,-0.1426045
"82",51.5390751,-0.1426045
"83",51.5390833,-0.1425886
"84",51.539093,-0.1425837
"85",51.539101,-0.1425762
"86",51.5391081,-0.1425686
"87",51.5391142,-0.1425666
"88",51.5391206,-0.1425718
"89",51.5391354,-0.1426009
"90",51.5391481,-0.142621
"91",51.5391569,-0.142631
"92",51.5391554,-0.1426331
"93",51.5391555,-0.1426332
"94",51.5391603,-0.1426428
"95",51.5391634,-0.1426466
"96",51.5391586,-0.1426452
"97",51.5391535,-0.1426437
"98",51.5391541,-0.1426438
"99",51.5391541,-0.1426438
"100",51.5391541,-0.1426438
"101",51.5391541,-0.1426438
"102",51.5391541,-0.1426438
"103",51.5391541,-0.1426438
"104",51.5391541,-0.1426438
"105",51.5391741,-0.1426213
"106",51.5391798,-0.1426242
"107",51.5391891,-0.1426286
"108",51.5391984,-0.1426308
"109",51.539203,-0.1426284
"110",51.5392052,-0.1426282
"111",51.5392035,-0.1426293
"112",51.5392002,-0.1426295
"113",51.5391926,-0.1426255
"114",51.5391851,-0.1426192
"115",51.5391827,-0.1426063
"116",51.5391825,-0.1425934
"117",51.5391849,-0.1425813
"118",51.5391885,-0.1425696
"119",51.5391917,-0.1425588
"120",51.5391928,-0.1425469
"121",51.5391923,-0.1425408
"122",51.5391929,-0.1425428
"123",51.5391936,-0.1425383
"124",51.5391936,-0.1425383
"125",51.5392166,-0.1425089
"126",51.5392258,-0.1424981
"127",51.539232,-0.1424891
"128",51.5392364,-0.1424816
"129",51.5392399,-0.1424765
"130",51.5392386,-0.1424779
"131",51.5392386,-0.1424779
"132",51.5392386,-0.1424779
"133",51.5392384,-0.1424654
"134",51.5392417,-0.1424503
"135",51.5392479,-0.1424374
"136",51.5392492,-0.1424263
"137",51.5392471,-0.1424104
"138",51.5392484,-0.1424152
"139",51.539246,-0.1424113
"140",51.5392444,-0.1424102
"141",51.5392444,-0.1424102
"142",51.5392444,-0.1424102
"143",51.5392524,-0.1423981
"144",51.5392527,-0.142388
"145",51.5392577,-0.142386
"146",51.5392683,-0.1423796
"147",51.5392767,-0.1423802
"148",51.5392877,-0.1423822
"149",51.5392969,-0.1423665
"150",51.539307,-0.1423525
"151",51.5393184,-0.1423343
"152",51.5393346,-0.1423246
"153",51.5393507,-0.1423219
"154",51.5393642,-0.1423138
"155",51.5393797,-0.1423066
"156",51.5393858,-0.1422986
"157",51.5393855,-0.1423011
"158",51.5393868,-0.1422942
"159",51.5393898,-0.1422885
"160",51.5393937,-0.14228
"161",51.5393955,-0.1422755
"162",51.5393954,-0.1422768
"163",51.5393954,-0.1422768
"164",51.5393954,-0.1422768
"165",51.5394021,-0.1422633
"166",51.5394109,-0.1422601
"167",51.5394189,-0.1422594
"168",51.5394228,-0.142259
"169",51.5394241,-0.1422552
"170",51.5394261,-0.1422525
"171",51.5394261,-0.1422525
"172",51.5394261,-0.1422525
"173",51.5394261,-0.1422525
"174",51.5394261,-0.1422525
"175",51.5394261,-0.1422525
"176",51.5394261,-0.1422525
"177",51.5394261,-0.1422525
"178",51.5394261,-0.1422525
"179",51.5394335,-0.1422501
"180",51.5394441,-0.1422443
"181",51.5394557,-0.1422388
"182",51.5394653,-0.1422336
"183",51.5394721,-0.1422283
"184",51.5394761,-0.1422246
"185",51.5394782,-0.1422218
"186",51.539482,-0.1422222
"187",51.539482,-0.1422222
"188",51.539482,-0.1422222
"189",51.539482,-0.1422222
"190",51.539482,-0.1422222
"191",51.539482,-0.1422222
"192",51.539482,-0.1422222
"193",51.539482,-0.1422222
"194",51.539482,-0.1422222
"195",51.5394899,-0.1422154
"196",51.539497,-0.1422098
"197",51.5395031,-0.1422048
"198",51.539508,-0.1422014
"199",51.5395126,-0.1421963
"200",51.5395164,-0.1421938
"201",51.5395162,-0.1421966
"202",51.5395163,-0.1421966
"203",51.5395163,-0.1421966
"204",51.5395163,-0.1421966
"205",51.5395163,-0.1421966
"206",51.5395163,-0.1421966
"207",51.5395283,-0.1421961
"208",51.5395405,-0.1421898
"209",51.5395536,-0.1421803
"210",51.5395667,-0.1421735
"211",51.5395825,-0.1421646
"212",51.5395945,-0.14216
"213",51.5396042,-0.1421572
"214",51.539614,-0.1421559
"215",51.5396219,-0.1421574
"216",51.5396293,-0.1421589
"217",51.5396344,-0.1421633
"218",51.5396385,-0.1421611
"219",51.5396407,-0.1421603
"220",51.5396402,-0.1421619
"221",51.5396402,-0.1421619
"222",51.5396402,-0.1421619
"223",51.5396402,-0.1421619
"224",51.5396402,-0.1421619
"225",51.5396402,-0.1421619
"226",51.5396402,-0.1421619
"227",51.5396402,-0.1421619
"228",51.5396402,-0.1421619
"229",51.5396402,-0.1421619
"230",51.5396402,-0.1421619
"231",51.5396402,-0.1421619
"232",51.5396402,-0.1421619
"233",51.5396402,-0.1421619
"234",51.5396507,-0.1421549
"235",51.5396645,-0.1421515
"236",51.5396807,-0.1421462
"237",51.5396952,-0.1421389
"238",51.5397054,-0.1421337
"239",51.5397108,-0.1421314
"240",51.5397147,-0.1421311
"241",51.5397167,-0.142132
"242",51.5397164,-0.1421318
"243",51.5397164,-0.1421318
"244",51.5397164,-0.1421318
"245",51.5397164,-0.1421318
"246",51.5397164,-0.1421318
"247",51.5397164,-0.1421318
"248",51.5397164,-0.1421318
"249",51.5397164,-0.1421318
"250",51.5397164,-0.1421318
"251",51.5397375,-0.1421349
"252",51.539746,-0.1421283
"253",51.5397546,-0.1421213
"254",51.5397656,-0.1421194
"255",51.5397757,-0.1421186
"256",51.5397803,-0.1421181
"257",51.5397911,-0.1421243
"258",51.5397997,-0.1421279
"259",51.5397997,-0.1421279
"260",51.5397997,-0.1421279
"261",51.5397997,-0.1421279
"262",51.5398255,-0.1421082
"263",51.5398329,-0.1420934
"264",51.5398434,-0.1420868
"265",51.5398532,-0.1420823
"266",51.5398608,-0.1420797
"267",51.5398662,-0.1420791
"268",51.5398703,-0.1420767
"269",51.5398749,-0.1420756
"270",51.5398749,-0.1420756
"271",51.5398749,-0.1420756
"272",51.5398749,-0.1420756
"273",51.5398749,-0.1420756
"274",51.5398749,-0.1420756
"275",51.5398749,-0.1420756
"276",51.5398749,-0.1420756
"277",51.5398749,-0.1420756
"278",51.5398749,-0.1420756
"279",51.5398749,-0.1420756
"280",51.5398749,-0.1420756
"281",51.5398749,-0.1420756
"282",51.5398749,-0.1420756
"283",51.5398749,-0.1420756
"284",51.5398749,-0.1420756
"285",51.5399224,-0.1420905
"286",51.5399229,-0.1420857
"287",51.5399241,-0.1420799
"288",51.5399236,-0.1420777
"289",51.5399227,-0.1420764
"290",51.5399227,-0.1420764
"291",51.5399227,-0.1420764
"292",51.5399227,-0.1420764
"293",51.5399227,-0.1420764
"294",51.5399227,-0.1420764
"295",51.5399227,-0.1420764
"296",51.5399227,-0.1420764
"297",51.5399227,-0.1420764
"298",51.5399227,-0.1420764
"299",51.539931,-0.1420858
"300",51.5399379,-0.1420903
"301",51.5399425,-0.1420932
"302",51.5399423,-0.1420937
"303",51.5399414,-0.1420941
"304",51.5399414,-0.1420941
"305",51.5399414,-0.1420941
"306",51.5399414,-0.1420941
"307",51.5399414,-0.1420941
"308",51.5399459,-0.1420937
"309",51.5399514,-0.1420899
"310",51.5399544,-0.1420822
"311",51.5399578,-0.1420759
"312",51.5399589,-0.1420717
"313",51.539968,-0.142088
"314",51.5399674,-0.1420886
"315",51.5399674,-0.1420886
"316",51.5399674,-0.1420886
"317",51.5399674,-0.1420886
"318",51.5399674,-0.1420886
"319",51.5399815,-0.1421021
"320",51.5399855,-0.1421007
"321",51.5399876,-0.1421013
"322",51.5399891,-0.1421013
"323",51.5399891,-0.1421013
"324",51.5399964,-0.1421038
"325",51.5400114,-0.1420994
"326",51.5400257,-0.1420954
"327",51.5400346,-0.1421216
"328",51.5400476,-0.1421353
"329",51.5400595,-0.1421511
"330",51.5400682,-0.1421661
