"","latitude","longitude"
"1",51.528748,-0.133854
"2",51.528727,-0.133831
"3",51.52794,-0.133197
"4",51.528074,-0.133322
"5",51.528081,-0.133313
"6",51.528178,-0.133382
"7",51.528214,-0.133416
"8",51.527951,-0.133316
"9",51.527847,-0.133267
"10",51.527643,-0.133239
"11",51.527329,-0.133018
"12",51.527603,-0.133058
"13",51.528009,-0.133278
"14",51.528004,-0.133272
"15",51.527916,-0.133261
"16",51.527778,-0.133287
"17",51.527792,-0.133366
"18",51.527792,-0.133354
"19",51.527711,-0.133159
"20",51.527749,-0.133163
"21",51.527815,-0.133213
"22",51.527677,-0.133097
"23",51.52763,-0.133042
"24",51.527694,-0.132943
"25",51.527668,-0.132856
"26",51.52786,-0.13294
"27",51.527983,-0.133009
"28",51.527995,-0.133011
"29",51.52802,-0.132983
"30",51.527841,-0.132964
"31",51.527817,-0.132957
"32",51.527669,-0.13289
"33",51.527635,-0.132848
"34",51.527602,-0.132763
"35",51.527645,-0.132853
"36",51.527657,-0.132891
"37",51.527694,-0.132957
"38",51.527811,-0.133048
"39",51.527934,-0.13319
"40",51.528018,-0.133289
"41",51.528067,-0.133345
"42",51.52813,-0.133467
"43",51.528289,-0.13364
"44",51.52845,-0.133712
"45",51.528717,-0.13388
"46",51.528983,-0.134136
"47",51.529162,-0.134319
"48",51.529393,-0.134665
"49",51.529502,-0.134676
"50",51.529743,-0.134703
"51",51.529582,-0.134993
"52",51.529805,-0.13491
"53",51.529996,-0.134916
"54",51.530141,-0.135093
"55",51.530156,-0.135355
"56",51.530278,-0.135394
"57",51.530248,-0.135334
"58",51.529876,-0.135393
"59",51.52966,-0.135254
"60",51.528541,-0.13459
"61",51.528355,-0.134445
"62",51.527778,-0.134124
"63",51.527728,-0.134109
"64",51.527512,-0.134
"65",51.526646,-0.133404
"66",51.526809,-0.133232
"67",51.527016,-0.133201
"68",51.527238,-0.133341
"69",51.527341,-0.133424
"70",51.527336,-0.133575
"71",51.527389,-0.133551
"72",51.52743,-0.13353
"73",51.527515,-0.133419
"74",51.52773,-0.133448
"75",51.527907,-0.133477
"76",51.527971,-0.133489
"77",51.528012,-0.13345
"78",51.527994,-0.133444
"79",51.528006,-0.133499
"80",51.52797,-0.133488
"81",51.527962,-0.133528
"82",51.528003,-0.133546
"83",51.528033,-0.133467
"84",51.528046,-0.133373
"85",51.528026,-0.133253
"86",51.527953,-0.133254
"87",51.527888,-0.133249
"88",51.527883,-0.133187
"89",51.527891,-0.133147
"90",51.527848,-0.133223
"91",51.527849,-0.133192
"92",51.527857,-0.133222
"93",51.527826,-0.133312
"94",51.527813,-0.133306
"95",51.527777,-0.133339
"96",51.527769,-0.13325
"97",51.527765,-0.133299
"98",51.527662,-0.133133
"99",51.527645,-0.133066
"100",51.527553,-0.132998
"101",51.527445,-0.132855
"102",51.527367,-0.132822
"103",51.527228,-0.132797
"104",51.527091,-0.132808
"105",51.527051,-0.132801
"106",51.526995,-0.132707
"107",51.526963,-0.132753
"108",51.526877,-0.132731
"109",51.526906,-0.132742
"110",51.52698,-0.132657
"111",51.526985,-0.132671
"112",51.526975,-0.132763
"113",51.526713,-0.132747
"114",51.526601,-0.132688
"115",51.527156,-0.132847
"116",51.527147,-0.132827
"117",51.527245,-0.132812
"118",51.527263,-0.132835
"119",51.52724,-0.132827
"120",51.527232,-0.132831
"121",51.527237,-0.132851
"122",51.52731,-0.132837
"123",51.527334,-0.13285
