"","latitude","longitude"
"1",51.527471,-0.121505
"2",51.527452,-0.121601
"3",51.527426,-0.121686
"4",51.527418,-0.121777
"5",51.527405,-0.121884
"6",51.527388,-0.121982
"7",51.527355,-0.122079
"8",51.527342,-0.122161
"9",51.527318,-0.122244
"10",51.527309,-0.122332
"11",51.527302,-0.12242
"12",51.527292,-0.122507
"13",51.527281,-0.122577
"14",51.527284,-0.122626
"15",51.527319,-0.122644
"16",51.527366,-0.122688
"17",51.52742,-0.122702
"18",51.527498,-0.122699
"19",51.527548,-0.122696
"20",51.527602,-0.122712
"21",51.527633,-0.122757
"22",51.527657,-0.12279
"23",51.527662,-0.122841
"24",51.527666,-0.122898
"25",51.52765,-0.122951
"26",51.527632,-0.123014
"27",51.527624,-0.123071
"28",51.527594,-0.123119
"29",51.527561,-0.123189
"30",51.527541,-0.123262
"31",51.527537,-0.123364
"32",51.527541,-0.123437
"33",51.527544,-0.123518
"34",51.527551,-0.123586
"35",51.527558,-0.123643
"36",51.527635,-0.123657
"37",51.527683,-0.123688
"38",51.527722,-0.12373
"39",51.527751,-0.123776
"40",51.527781,-0.123817
"41",51.527882,-0.12387
"42",51.527937,-0.123927
"43",51.527997,-0.12397
"44",51.528053,-0.124008
"45",51.528101,-0.124056
"46",51.528171,-0.124088
"47",51.528217,-0.124116
"48",51.528262,-0.124141
"49",51.528326,-0.124189
"50",51.528402,-0.12421
"51",51.528451,-0.12424
"52",51.528504,-0.124259
"53",51.528545,-0.1243
"54",51.528571,-0.124325
"55",51.528604,-0.124356
"56",51.528592,-0.124441
"57",51.528563,-0.124509
"58",51.528573,-0.124607
"59",51.528562,-0.124657
"60",51.528496,-0.124749
"61",51.528491,-0.12484
"62",51.528431,-0.124894
"63",51.528406,-0.124974
"64",51.528371,-0.125036
"65",51.528309,-0.125095
"66",51.528298,-0.125152
"67",51.528278,-0.125219
"68",51.528265,-0.12529
"69",51.528264,-0.125335
"70",51.528298,-0.125396
"71",51.528326,-0.125421
"72",51.528366,-0.125448
"73",51.528415,-0.125489
"74",51.528453,-0.125527
"75",51.528486,-0.125562
"76",51.528535,-0.125594
"77",51.528549,-0.125659
"78",51.528558,-0.125735
"79",51.52855,-0.125816
"80",51.528523,-0.12589
"81",51.528492,-0.12596
"82",51.528455,-0.126031
"83",51.528424,-0.126115
"84",51.528388,-0.126194
"85",51.528347,-0.126279
"86",51.528309,-0.126366
"87",51.528274,-0.126459
"88",51.528251,-0.126547
"89",51.528221,-0.126637
"90",51.528194,-0.126721
"91",51.528158,-0.126823
"92",51.52814,-0.126912
"93",51.528095,-0.126989
"94",51.528076,-0.127061
"95",51.528047,-0.127137
"96",51.528036,-0.127213
"97",51.527996,-0.1273
"98",51.527951,-0.127349
"99",51.527923,-0.127425
"100",51.527902,-0.127461
"101",51.527883,-0.127494
"102",51.527859,-0.127534
"103",51.527818,-0.127629
"104",51.527804,-0.127675
"105",51.527775,-0.127732
"106",51.527762,-0.127795
"107",51.527743,-0.12786
"108",51.527728,-0.12794
"109",51.527722,-0.128018
"110",51.527712,-0.128098
"111",51.527697,-0.128176
"112",51.527659,-0.128242
"113",51.527643,-0.128284
"114",51.527585,-0.128311
"115",51.527536,-0.128314
"116",51.527468,-0.128332
"117",51.527404,-0.128379
"118",51.527366,-0.128393
"119",51.527304,-0.128416
"120",51.527266,-0.128457
"121",51.527216,-0.128484
"122",51.527172,-0.128505
"123",51.527116,-0.12853
"124",51.527089,-0.128538
"125",51.527047,-0.128558
"126",51.526993,-0.128583
"127",51.526949,-0.128612
"128",51.526909,-0.128646
"129",51.526884,-0.128696
"130",51.526867,-0.128751
"131",51.526863,-0.128813
"132",51.526855,-0.128873
"133",51.526852,-0.128948
"134",51.52685,-0.128993
"135",51.526892,-0.129009
"136",51.52693,-0.129041
"137",51.526965,-0.129074
"138",51.526993,-0.129105
"139",51.527031,-0.12914
"140",51.527075,-0.129173
"141",51.527112,-0.129214
"142",51.527146,-0.129242
"143",51.52718,-0.129271
"144",51.527234,-0.129287
"145",51.527269,-0.12932
"146",51.527293,-0.129346
"147",51.527332,-0.129364
"148",51.527387,-0.129418
"149",51.527421,-0.129451
"150",51.527447,-0.129473
"151",51.527506,-0.129517
"152",51.527535,-0.129551
"153",51.527597,-0.129576
"154",51.527655,-0.129634
"155",51.527701,-0.129691
"156",51.527772,-0.129737
"157",51.52783,-0.129773
"158",51.5279,-0.129772
"159",51.527932,-0.129816
"160",51.527977,-0.129827
"161",51.528025,-0.129877
"162",51.528093,-0.129888
"163",51.528149,-0.129931
"164",51.528199,-0.129959
"165",51.528244,-0.129991
"166",51.528274,-0.130015
"167",51.5283,-0.130055
"168",51.528309,-0.130097
"169",51.528275,-0.130172
"170",51.528225,-0.130264
"171",51.528199,-0.130332
"172",51.528158,-0.130398
"173",51.528109,-0.130481
"174",51.528064,-0.130549
"175",51.528033,-0.130598
"176",51.528001,-0.130659
"177",51.527959,-0.130708
"178",51.527915,-0.130746
"179",51.527877,-0.13079
"180",51.527849,-0.130847
"181",51.527827,-0.130905
"182",51.527806,-0.130952
"183",51.52778,-0.130992
"184",51.527777,-0.131037
"185",51.52782,-0.131099
"186",51.527848,-0.131125
"187",51.527879,-0.13112
"188",51.52791,-0.131187
"189",51.527938,-0.131262
"190",51.527977,-0.131302
"191",51.528006,-0.131346
"192",51.528033,-0.131383
"193",51.528068,-0.131398
"194",51.528076,-0.131439
"195",51.528123,-0.131478
"196",51.528178,-0.131578
"197",51.52823,-0.131671
"198",51.528276,-0.131747
"199",51.528318,-0.131804
"200",51.528359,-0.131851
"201",51.528411,-0.131885
"202",51.528445,-0.131926
"203",51.528483,-0.13197
"204",51.528523,-0.132015
"205",51.528591,-0.132064
"206",51.52864,-0.132102
"207",51.528688,-0.132168
"208",51.528763,-0.132238
"209",51.528802,-0.132316
"210",51.528835,-0.132364
"211",51.528859,-0.132442
"212",51.528929,-0.132526
"213",51.52899,-0.13261
"214",51.529048,-0.132676
"215",51.529095,-0.132747
"216",51.529129,-0.132822
"217",51.529183,-0.132887
"218",51.529243,-0.133003
"219",51.529296,-0.133056
"220",51.529364,-0.133118
"221",51.529407,-0.133183
"222",51.529456,-0.133257
"223",51.529527,-0.133293
"224",51.52959,-0.133341
"225",51.529634,-0.133407
"226",51.529681,-0.133457
"227",51.529749,-0.133517
"228",51.529806,-0.133587
"229",51.529862,-0.133658
"230",51.529911,-0.133722
"231",51.529955,-0.133779
"232",51.530011,-0.133837
"233",51.530066,-0.133895
"234",51.530105,-0.133954
"235",51.530159,-0.134025
"236",51.530207,-0.134088
"237",51.530266,-0.134146
"238",51.53032,-0.134207
"239",51.53037,-0.134263
"240",51.530429,-0.134322
"241",51.530484,-0.134391
"242",51.530536,-0.134454
"243",51.53061,-0.134512
"244",51.530666,-0.134571
"245",51.530733,-0.134615
"246",51.530787,-0.13467
"247",51.530857,-0.134697
"248",51.53094,-0.134723
"249",51.531005,-0.134758
"250",51.531049,-0.134807
"251",51.531067,-0.134924
"252",51.531117,-0.135
"253",51.531175,-0.135054
"254",51.53123,-0.135107
"255",51.531271,-0.135152
"256",51.531316,-0.135183
"257",51.531359,-0.135216
"258",51.531402,-0.135252
"259",51.531448,-0.135303
"260",51.531494,-0.135359
"261",51.531544,-0.135407
"262",51.531589,-0.135461
"263",51.531637,-0.135516
"264",51.531681,-0.135575
"265",51.531724,-0.135628
"266",51.531772,-0.135682
"267",51.531823,-0.135738
"268",51.531877,-0.135788
"269",51.531933,-0.135836
"270",51.531987,-0.135891
"271",51.532039,-0.13595
"272",51.532081,-0.136006
"273",51.53214,-0.13606
"274",51.532191,-0.136113
"275",51.53225,-0.136157
"276",51.532298,-0.136205
"277",51.532347,-0.136249
"278",51.532408,-0.136293
"279",51.532454,-0.136341
"280",51.532492,-0.136394
"281",51.532516,-0.136446
"282",51.532559,-0.136495
"283",51.532591,-0.136537
"284",51.532623,-0.13656
"285",51.53266,-0.136595
"286",51.532696,-0.136622
"287",51.532719,-0.136655
"288",51.532744,-0.136698
"289",51.532774,-0.136744
"290",51.532783,-0.136801
"291",51.532807,-0.136829
"292",51.532859,-0.136866
"293",51.532906,-0.136899
"294",51.532944,-0.136922
"295",51.532988,-0.136967
"296",51.53303,-0.137019
"297",51.533083,-0.137057
"298",51.533129,-0.137101
"299",51.533181,-0.137159
"300",51.533223,-0.137203
"301",51.533267,-0.137245
"302",51.533306,-0.137291
"303",51.53334,-0.137323
"304",51.533385,-0.137369
"305",51.533429,-0.137416
"306",51.533469,-0.137471
"307",51.533516,-0.137521
"308",51.533551,-0.137571
"309",51.533601,-0.137629
"310",51.533662,-0.137668
"311",51.533712,-0.13773
"312",51.533754,-0.137787
"313",51.533812,-0.137827
"314",51.533846,-0.137875
"315",51.533891,-0.137937
"316",51.533931,-0.138001
"317",51.533983,-0.13806
"318",51.534043,-0.138109
"319",51.534074,-0.138187
"320",51.53412,-0.138247
"321",51.534173,-0.138303
"322",51.534219,-0.138357
"323",51.534256,-0.13842
"324",51.534298,-0.138468
"325",51.534366,-0.138503
"326",51.534412,-0.138549
"327",51.53446,-0.138589
"328",51.534508,-0.138634
"329",51.534562,-0.138671
"330",51.534618,-0.138696
"331",51.53467,-0.138715
"332",51.534718,-0.138729
"333",51.534768,-0.138736
"334",51.534813,-0.138756
"335",51.53484,-0.138786
"336",51.534884,-0.138821
"337",51.534927,-0.138857
"338",51.534953,-0.138874
"339",51.534989,-0.138889
"340",51.535014,-0.138858
"341",51.535043,-0.138869
"342",51.535085,-0.138914
"343",51.535112,-0.138957
"344",51.535132,-0.139009
"345",51.535158,-0.139059
"346",51.535198,-0.139104
"347",51.535242,-0.139144
"348",51.535289,-0.139186
"349",51.535337,-0.139224
"350",51.535389,-0.13927
"351",51.53544,-0.139317
"352",51.535489,-0.139365
"353",51.535537,-0.139414
"354",51.535581,-0.139468
"355",51.535627,-0.13953
"356",51.535667,-0.13958
"357",51.535719,-0.139618
"358",51.535768,-0.139661
"359",51.53581,-0.139701
"360",51.535862,-0.139746
"361",51.535908,-0.139796
"362",51.535946,-0.139841
"363",51.535998,-0.139891
"364",51.536041,-0.139941
"365",51.53608,-0.139991
"366",51.536121,-0.140055
"367",51.536155,-0.140103
"368",51.536204,-0.140147
"369",51.536249,-0.140184
"370",51.536293,-0.140229
"371",51.536335,-0.140276
"372",51.536381,-0.140316
"373",51.536429,-0.140364
"374",51.536466,-0.140406
"375",51.536506,-0.140459
"376",51.536548,-0.140511
"377",51.536586,-0.140562
"378",51.536624,-0.14061
"379",51.536662,-0.140661
"380",51.536699,-0.140704
"381",51.536739,-0.140733
"382",51.536767,-0.140789
"383",51.536794,-0.140836
"384",51.536825,-0.140877
"385",51.53685,-0.140914
"386",51.536878,-0.140946
"387",51.536906,-0.140974
"388",51.536927,-0.141008
"389",51.536959,-0.141027
"390",51.53699,-0.14102
"391",51.537024,-0.14104
"392",51.537055,-0.141067
"393",51.537094,-0.141114
"394",51.537124,-0.141158
"395",51.537123,-0.141238
"396",51.537113,-0.141285
"397",51.537097,-0.141335
"398",51.53708,-0.141389
"399",51.537057,-0.141447
"400",51.537032,-0.141517
"401",51.53701,-0.141584
"402",51.536985,-0.14165
"403",51.536954,-0.141719
"404",51.536929,-0.141796
"405",51.536902,-0.141874
"406",51.536872,-0.141948
"407",51.536842,-0.142025
"408",51.536813,-0.1421
"409",51.536785,-0.142181
"410",51.536759,-0.142261
"411",51.536731,-0.142325
"412",51.536714,-0.142397
"413",51.53669,-0.142483
"414",51.536665,-0.142558
"415",51.536643,-0.142629
"416",51.536616,-0.142707
"417",51.536594,-0.142795
"418",51.536569,-0.142878
"419",51.536541,-0.142954
"420",51.53652,-0.143037
