"","latitude","longitude"
"1",51.526604,-0.1330194
"2",51.5266247,-0.1329932
"3",51.5266336,-0.1329774
"4",51.526644,-0.1329615
"5",51.5266706,-0.132932
"6",51.526696,-0.1329003
"7",51.5267188,-0.1328655
"8",51.5267301,-0.1328481
"9",51.5267536,-0.1328138
"10",51.5267651,-0.1327956
"11",51.5267767,-0.1327773
"12",51.5267986,-0.1327403
"13",51.5268143,-0.1327004
"14",51.5268355,-0.1326623
"15",51.5268549,-0.132619
"16",51.5268681,-0.132595
"17",51.5268737,-0.1325837
"18",51.5268737,-0.1325837
"19",51.5269038,-0.1325099
"20",51.526924,-0.1324642
"21",51.5269309,-0.1324383
"22",51.5269365,-0.1323775
"23",51.5269444,-0.1323202
"24",51.5269539,-0.132271
"25",51.5269542,-0.1322549
"26",51.5269542,-0.132233
"27",51.5269552,-0.1322253
"28",51.5269518,-0.1322108
"29",51.5269541,-0.1321972
"30",51.52696,-0.1321791
"31",51.5269842,-0.1321171
"32",51.5269921,-0.1320852
"33",51.5269989,-0.1320569
"34",51.5270122,-0.1320036
"35",51.527017,-0.131974
"36",51.5270215,-0.1319135
"37",51.5270236,-0.1318894
"38",51.5270288,-0.1318448
"39",51.5270395,-0.1318017
"40",51.5270491,-0.1317513
"41",51.5270605,-0.1316932
"42",51.527079,-0.131634
"43",51.5270954,-0.131574
"44",51.5271077,-0.1315114
"45",51.5271178,-0.1314587
"46",51.5271297,-0.1314082
"47",51.5271396,-0.1313595
"48",51.5271443,-0.1313362
"49",51.5271555,-0.131292
"50",51.5271614,-0.1312716
"51",51.5271666,-0.1312508
"52",51.5271749,-0.1312086
"53",51.5271824,-0.1311922
"54",51.5271989,-0.1311614
"55",51.527206,-0.1311454
"56",51.5272219,-0.1311126
"57",51.527236,-0.1310774
"58",51.527242,-0.1310575
"59",51.527258,-0.1310203
"60",51.527275,-0.1309753
"61",51.5273005,-0.1309303
"62",51.5273303,-0.1308876
"63",51.5273429,-0.1308634
"64",51.5273653,-0.1308139
"65",51.5273873,-0.13076
"66",51.5273991,-0.1307351
"67",51.5274211,-0.1306868
"68",51.5274284,-0.130661
"69",51.5274415,-0.1306154
