"","latitude","longitude"
"1",51.5365481,-0.1323513
"2",51.5365295,-0.1323519
"3",51.5365083,-0.1323522
"4",51.536497,-0.1323438
"5",51.5364991,-0.1323287
"6",51.5365087,-0.1322941
"7",51.5365046,-0.1322851
"8",51.5364954,-0.1322709
"9",51.5364876,-0.1322679
"10",51.5363641,-0.1323043
"11",51.5363533,-0.1323125
"12",51.5363305,-0.1323343
"13",51.5363101,-0.1323637
"14",51.5362891,-0.1323927
"15",51.5362718,-0.132427
"16",51.5362594,-0.1324777
"17",51.536257,-0.1324941
"18",51.5362476,-0.1325357
"19",51.5362525,-0.1325422
"20",51.5362632,-0.1325437
"21",51.5362696,-0.1325467
"22",51.5362759,-0.1325497
"23",51.5362848,-0.1325533
"24",51.5362939,-0.1325579
"25",51.5363069,-0.1325663
"26",51.5363157,-0.132577
"27",51.5363275,-0.1325849
"28",51.5363412,-0.1325919
"29",51.5363592,-0.1325975
"30",51.5363794,-0.1326054
"31",51.5364002,-0.1326124
"32",51.5364213,-0.1326161
"33",51.536441,-0.1326226
"34",51.5364634,-0.1326321
"35",51.5364841,-0.1326405
"36",51.5365038,-0.1326526
"37",51.5365229,-0.1326645
"38",51.5365411,-0.1326736
"39",51.5365599,-0.1326812
"40",51.536582,-0.1326872
"41",51.536603,-0.132691
"42",51.5366251,-0.1326941
"43",51.5366575,-0.1326994
"44",51.5366691,-0.1327008
"45",51.536692,-0.1327051
"46",51.5367161,-0.1327059
"47",51.5367394,-0.13271
"48",51.5367604,-0.1327151
"49",51.5367807,-0.1327182
"50",51.5368006,-0.1327026
"51",51.5368136,-0.1326981
"52",51.5368209,-0.1326989
"53",51.5368244,-0.1327094
"54",51.5368474,-0.1327122
"55",51.5368556,-0.13271
"56",51.5368699,-0.1327049
"57",51.5369057,-0.1327002
"58",51.5369307,-0.1326881
"59",51.5369501,-0.132693
"60",51.5369642,-0.1326957
"61",51.5369775,-0.132696
"62",51.5369897,-0.1326946
"63",51.5370068,-0.1326921
"64",51.537058,-0.1326768
"65",51.5370734,-0.1326677
"66",51.5370967,-0.1326542
"67",51.5371149,-0.1326299
"68",51.5371344,-0.132605
"69",51.5371547,-0.1325822
"70",51.5371755,-0.1325574
"71",51.5371984,-0.1325362
"72",51.5372243,-0.1325172
"73",51.5372501,-0.1324996
"74",51.5372736,-0.1324798
"75",51.5372997,-0.1324602
"76",51.5373239,-0.1324412
"77",51.5373385,-0.132423
"78",51.5373343,-0.1323999
"79",51.5373255,-0.132374
"80",51.537316,-0.132349
"81",51.5373072,-0.1323221
"82",51.537297,-0.1322953
"83",51.5372857,-0.1322705
"84",51.5372742,-0.1322452
"85",51.5372619,-0.1322189
"86",51.5372439,-0.1321794
"87",51.5372411,-0.132165
"88",51.5372379,-0.1321339
"89",51.5372355,-0.1321013
"90",51.5372428,-0.1320488
"91",51.5372462,-0.1320318
"92",51.5372519,-0.1319972
"93",51.5372593,-0.1319648
"94",51.537263,-0.131933
"95",51.5372693,-0.1318987
"96",51.5372781,-0.1318638
"97",51.5372868,-0.1318304
