"","latitude","longitude"
"1",51.5308876,-0.1214634
"2",51.5308609,-0.1215588
"3",51.5308418,-0.1216418
"4",51.5308151,-0.1217105
"5",51.5308151,-0.1218226
"6",51.5308303,-0.1219485
"7",51.5308265,-0.1220527
"8",51.5308418,-0.1221453
"9",51.5308532,-0.1222177
"10",51.5308952,-0.1223485
"11",51.5308914,-0.1223667
"12",51.5308761,-0.1223835
"13",51.5308723,-0.122464
"14",51.5308685,-0.122569
"15",51.5308532,-0.122674
"16",51.530857,-0.1227775
"17",51.530857,-0.1228476
"18",51.5308609,-0.1229486
"19",51.5308418,-0.123072
"20",51.5308113,-0.1231304
"21",51.5307922,-0.1231703
"22",51.5307922,-0.1231984
"23",51.5307731,-0.1232831
"24",51.530796,-0.1233492
"25",51.5308189,-0.1234508
"26",51.530838,-0.1235439
"27",51.5308456,-0.1236379
"28",51.5308342,-0.1237478
"29",51.5308418,-0.1238115
"30",51.5308647,-0.1239592
"31",51.5308723,-0.1240256
"32",51.5308456,-0.1241558
"33",51.5308609,-0.1241859
"34",51.5308914,-0.1241773
"35",51.5309219,-0.1241676
"36",51.5309639,-0.1241823
"37",51.5310592,-0.1243021
"38",51.531063,-0.1243391
"39",51.5311088,-0.1243821
"40",51.5311889,-0.1244157
"41",51.5312728,-0.1244693
"42",51.5312767,-0.1245705
"43",51.5312728,-0.1246426
"44",51.5313072,-0.1246911
"45",51.5312957,-0.1247288
"46",51.5312995,-0.1247382
"47",51.5312995,-0.1247386
"48",51.5313186,-0.1247732
"49",51.5313262,-0.1247684
"50",51.5313797,-0.1248054
"51",51.5314598,-0.1248774
"52",51.5314941,-0.1248702
"53",51.5315017,-0.1248778
"54",51.5315132,-0.124875
"55",51.5315742,-0.1248596
"56",51.53162,-0.1248846
"57",51.5316314,-0.1248957
"58",51.5317039,-0.1249417
"59",51.531723,-0.1249329
"60",51.5317344,-0.1249319
"61",51.5317459,-0.1249454
"62",51.5317573,-0.124977
"63",51.5317497,-0.1250148
"64",51.5317268,-0.1250015
"65",51.5317878,-0.1249735
"66",51.5317764,-0.1249476
"67",51.5317726,-0.1249317
"68",51.5317802,-0.1249234
"69",51.5317955,-0.1249131
"70",51.5318069,-0.1249256
"71",51.5318298,-0.124935
"72",51.5318298,-0.1249351
"73",51.5318298,-0.1249351
"74",51.5318298,-0.1249348
"75",51.5318336,-0.1249348
"76",51.5318336,-0.1249349
"77",51.5318756,-0.1249139
"78",51.531929,-0.1249196
"79",51.5319557,-0.1248744
"80",51.5319976,-0.1248513
"81",51.5320015,-0.1247406
"82",51.5320205,-0.1247045
"83",51.5319976,-0.1246416
"84",51.532051,-0.124607
"85",51.5320625,-0.1245457
"86",51.532093,-0.1244792
"87",51.5321273,-0.1244332
"88",51.5321273,-0.124407
"89",51.5321388,-0.1244092
"90",51.532135,-0.1244006
"91",51.5321502,-0.1243168
"92",51.5321426,-0.1243086
"93",51.5321426,-0.124304
"94",51.5321388,-0.1242879
"95",51.5321312,-0.124272
"96",51.532154,-0.1241853
"97",51.5321617,-0.1242582
"98",51.5321464,-0.1243208
"99",51.5321617,-0.1243241
"100",51.5321388,-0.12435
"101",51.5321426,-0.1243733
"102",51.5321312,-0.1244028
"103",51.5321235,-0.1244523
"104",51.5321006,-0.1245495
"105",51.5320549,-0.124637
"106",51.5320282,-0.1246703
"107",51.5320091,-0.1246782
"108",51.5320091,-0.1247495
"109",51.5319786,-0.124873
"110",51.5319061,-0.1249032
"111",51.5320091,-0.1247709
"112",51.5320129,-0.1246967
"113",51.5320167,-0.1246374
"114",51.5320243,-0.1245551
"115",51.5320282,-0.1245024
"116",51.5320053,-0.1244672
"117",51.5320358,-0.1244318
"118",51.5320434,-0.1243657
"119",51.5320549,-0.1242574
"120",51.5320472,-0.124245
"121",51.5320892,-0.1242547
"122",51.5321006,-0.1242625
"123",51.5321083,-0.1242603
"124",51.5321235,-0.1242712
"125",51.5321159,-0.1242757
"126",51.532154,-0.1242711
"127",51.5321655,-0.1242568
"128",51.5321693,-0.1242791
"129",51.5321846,-0.1242933
"130",51.5321731,-0.1243338
"131",51.5321807,-0.124374
"132",51.5321273,-0.1242928
"133",51.5320129,-0.1242725
"134",51.531948,-0.1241476
"135",51.5319404,-0.1242212
"136",51.5318832,-0.1243646
"137",51.5318489,-0.1244927
"138",51.5318069,-0.1245413
"139",51.531723,-0.1246643
"140",51.5317001,-0.1246834
"141",51.5316658,-0.1246875
"142",51.5316581,-0.1246966
"143",51.5316352,-0.1247269
"144",51.53162,-0.124748
"145",51.5315971,-0.1247507
"146",51.5315856,-0.1247619
"147",51.531578,-0.1247731
"148",51.5315742,-0.1247904
"149",51.5315628,-0.1247918
"150",51.5315742,-0.1248276
"151",51.5315933,-0.1248537
"152",51.5316047,-0.1248747
"153",51.5316352,-0.1248802
"154",51.5316429,-0.1248964
"155",51.5316429,-0.1248991
"156",51.5316429,-0.1248991
"157",51.5316429,-0.1248991
