"","latitude","longitude"
"1",51.529144,-0.126092
"2",51.529143,-0.126069
"3",51.529141,-0.126048
"4",51.529144,-0.126029
"5",51.529156,-0.126002
"6",51.529174,-0.125974
"7",51.52919,-0.125947
"8",51.529204,-0.125923
"9",51.529233,-0.125893
"10",51.529248,-0.125864
"11",51.52926,-0.125835
"12",51.529271,-0.125807
"13",51.529284,-0.125787
"14",51.529295,-0.125763
"15",51.529306,-0.125739
"16",51.529317,-0.125713
"17",51.529327,-0.125689
"18",51.529338,-0.125663
"19",51.52935,-0.125641
"20",51.529358,-0.12562
"21",51.529363,-0.125596
"22",51.529367,-0.125566
"23",51.529373,-0.125543
"24",51.529381,-0.125518
"25",51.529388,-0.125492
"26",51.529392,-0.125468
"27",51.529394,-0.125449
"28",51.529397,-0.125428
"29",51.529398,-0.125405
"30",51.529402,-0.12538
"31",51.529407,-0.125357
"32",51.529411,-0.125334
"33",51.52942,-0.125306
"34",51.529429,-0.125284
"35",51.529437,-0.125267
"36",51.529441,-0.125248
"37",51.529455,-0.125233
"38",51.529473,-0.125216
"39",51.52949,-0.125196
"40",51.529508,-0.125171
"41",51.529521,-0.125154
"42",51.52953,-0.125134
"43",51.529543,-0.125113
"44",51.529566,-0.125083
"45",51.529587,-0.125057
"46",51.529607,-0.125036
"47",51.529628,-0.125018
"48",51.529641,-0.125005
"49",51.529654,-0.124985
"50",51.529665,-0.124967
"51",51.529674,-0.124952
"52",51.529689,-0.124949
"53",51.529713,-0.124945
"54",51.52973,-0.124934
"55",51.529743,-0.124917
"56",51.529761,-0.124905
"57",51.529775,-0.124883
"58",51.529788,-0.124867
"59",51.529799,-0.124844
"60",51.529814,-0.124818
"61",51.529814,-0.124781
"62",51.529818,-0.124748
"63",51.529823,-0.124719
"64",51.529824,-0.124687
"65",51.52983,-0.124653
"66",51.529833,-0.124625
"67",51.529839,-0.124599
"68",51.529841,-0.124576
"69",51.529849,-0.124551
"70",51.529859,-0.124529
"71",51.529868,-0.124506
"72",51.529874,-0.124482
"73",51.529886,-0.124458
"74",51.529901,-0.124434
"75",51.529913,-0.124405
"76",51.529923,-0.124378
"77",51.529935,-0.12435
"78",51.529945,-0.124321
"79",51.529957,-0.124297
"80",51.529971,-0.124275
"81",51.529984,-0.124249
"82",51.529998,-0.124224
"83",51.530009,-0.124194
"84",51.53002,-0.124168
"85",51.53003,-0.124142
"86",51.530044,-0.124126
"87",51.530056,-0.124117
"88",51.530071,-0.124113
"89",51.530084,-0.124115
"90",51.530082,-0.124118
"91",51.530068,-0.124121
"92",51.530068,-0.124121
"93",51.530068,-0.124121
"94",51.530068,-0.124121
"95",51.530068,-0.124121
"96",51.530068,-0.124121
"97",51.530064,-0.124115
"98",51.530072,-0.124092
"99",51.530085,-0.124087
"100",51.530097,-0.124081
"101",51.530104,-0.124075
"102",51.530107,-0.124073
"103",51.530107,-0.124069
"104",51.530107,-0.124069
"105",51.53011,-0.12405
"106",51.530111,-0.124032
"107",51.530117,-0.124009
"108",51.530127,-0.123982
"109",51.530136,-0.12395
"110",51.530148,-0.123918
"111",51.530158,-0.123892
"112",51.530169,-0.123868
"113",51.530179,-0.123843
"114",51.530188,-0.123816
"115",51.530196,-0.123793
"116",51.530205,-0.123773
"117",51.530214,-0.123749
"118",51.530226,-0.123724
"119",51.530238,-0.123697
"120",51.53025,-0.123669
"121",51.530262,-0.123643
"122",51.530274,-0.123617
"123",51.530285,-0.123592
"124",51.530297,-0.12357
"125",51.530308,-0.123551
"126",51.530317,-0.123534
"127",51.530323,-0.123524
"128",51.530329,-0.123509
"129",51.530335,-0.12349
"130",51.530343,-0.123475
"131",51.530351,-0.123458
"132",51.53036,-0.123443
"133",51.530368,-0.123428
"134",51.530374,-0.123412
"135",51.530383,-0.123393
"136",51.530393,-0.123376
"137",51.530399,-0.123355
"138",51.530407,-0.123331
"139",51.530417,-0.123307
"140",51.530426,-0.123285
"141",51.530436,-0.123261
"142",51.530445,-0.123238
"143",51.530458,-0.123215
"144",51.530465,-0.123191
"145",51.530472,-0.123175
"146",51.530479,-0.123157
"147",51.530486,-0.123133
"148",51.530493,-0.123111
"149",51.530498,-0.12309
"150",51.530503,-0.123068
"151",51.530512,-0.123053
"152",51.530522,-0.123037
"153",51.530531,-0.123017
"154",51.530539,-0.122996
"155",51.530548,-0.122976
"156",51.530557,-0.122952
"157",51.530566,-0.122929
"158",51.530574,-0.122911
"159",51.53058,-0.12289
"160",51.530587,-0.122868
"161",51.530595,-0.122845
"162",51.530599,-0.122824
"163",51.530607,-0.122801
"164",51.530615,-0.122778
"165",51.530623,-0.122756
"166",51.530633,-0.122732
"167",51.530641,-0.122704
"168",51.530649,-0.122676
"169",51.530657,-0.122653
"170",51.530664,-0.122629
"171",51.53067,-0.122603
"172",51.530677,-0.122578
"173",51.530683,-0.122553
"174",51.530686,-0.122531
"175",51.530688,-0.122513
"176",51.530693,-0.122495
"177",51.530701,-0.12248
"178",51.530707,-0.122472
"179",51.530719,-0.122466
"180",51.530727,-0.122468
"181",51.530729,-0.122469
"182",51.530733,-0.122466
"183",51.530733,-0.122466
"184",51.530733,-0.122466
"185",51.530733,-0.122466
"186",51.530733,-0.122466
"187",51.530733,-0.122466
"188",51.530733,-0.122466
"189",51.530733,-0.122466
"190",51.530733,-0.122466
"191",51.530733,-0.122466
"192",51.530733,-0.122466
"193",51.530733,-0.122466
"194",51.530733,-0.122466
"195",51.530733,-0.122466
"196",51.530733,-0.122466
"197",51.530733,-0.122466
"198",51.530733,-0.122466
"199",51.530733,-0.122466
"200",51.530733,-0.122466
"201",51.530733,-0.122466
"202",51.530733,-0.122466
"203",51.530733,-0.122466
"204",51.530733,-0.122466
"205",51.530733,-0.122466
"206",51.530733,-0.122466
"207",51.530733,-0.122466
"208",51.530733,-0.122466
"209",51.530733,-0.122466
"210",51.530733,-0.122466
"211",51.530733,-0.122466
"212",51.530733,-0.122466
"213",51.530733,-0.122466
"214",51.530733,-0.122466
"215",51.530733,-0.122466
"216",51.530733,-0.122466
"217",51.530733,-0.122466
"218",51.530733,-0.122466
"219",51.530733,-0.122466
"220",51.530733,-0.122466
"221",51.530733,-0.122466
"222",51.530733,-0.122466
"223",51.530733,-0.122466
"224",51.530733,-0.122466
"225",51.530754,-0.122494
"226",51.530755,-0.122472
"227",51.530754,-0.122447
"228",51.530754,-0.122414
"229",51.53075,-0.122383
"230",51.530752,-0.122357
"231",51.530756,-0.122335
"232",51.530757,-0.122311
"233",51.530758,-0.12229
"234",51.530764,-0.122268
"235",51.53077,-0.122242
"236",51.53077,-0.122214
"237",51.530772,-0.122184
"238",51.530771,-0.122156
